Zipcode,Date,Avg2Bd,Avg2BdNorm,NormCrimes,NormThefts,NormAssaults,NormHomicides,Distance_from_center,CommuteTime,Population
60601,2013-12-31 00:00:00,577447.3166666667,1.8235408242377422,0.004545234390979116,0.0087761674329713,0.0027377814147897185,0.0,0.0,24.0,11110.0
60601,2014-03-31 00:00:00,566829.4166666666,1.764174862582691,0.0045910582672654835,0.008843191572962263,0.001378893066313865,0.0,0.0,24.0,11110.0
60601,2014-06-30 00:00:00,612966.2999999999,1.8516712292448076,0.00451202204917997,0.011240937810748282,0.0012733951315435476,0.0,0.0,24.0,11110.0
60601,2014-09-30 00:00:00,653867.6666666666,2.000518177317309,0.003991635889839963,0.00854192545103427,0.0024001286397683564,0.0,0.0,24.0,11110.0
60601,2014-12-31 00:00:00,644759.0166666667,1.9453411390288335,0.005192840987785744,0.012723864447617332,0.0010492302128992776,0.009523809523809523,0.0,24.0,11110.0
60602,2010-03-31 00:00:00,547055.0666666667,1.6120073137744912,0.003162164704978468,0.007736540549911211,0.0021149441804885587,0.0,1600.4049781369206,19.5,1204.0
60602,2010-06-30 00:00:00,588848.5,1.7675487015201041,0.002928144209155281,0.006843124053687617,0.0015305725893961187,0.0,1600.4049781369206,19.5,1204.0
60602,2010-09-30 00:00:00,650335.2000000001,1.9773327965189467,0.0037120857607524545,0.008214183422942273,0.0017455453018096142,0.0,1600.4049781369206,19.5,1204.0
60602,2010-12-31 00:00:00,699883.75,2.220563318460663,0.003235856337598001,0.007929326558302995,0.002396327200587889,0.0,1600.4049781369206,19.5,1204.0
60602,2011-03-31 00:00:00,571126.1333333333,1.856744428208802,0.0029206355399544067,0.0063559742677544535,0.0009967011238813566,0.0,1600.4049781369206,19.5,1204.0
60602,2011-06-30 00:00:00,600816.65,1.9542777513744618,0.003090033883190546,0.007832185710736086,0.0016614043541514623,0.0,1600.4049781369206,19.5,1204.0
60602,2011-09-30 00:00:00,640449.1333333333,2.105518602689169,0.003856655728211164,0.009541394074548562,0.0021019155013489873,0.0,1600.4049781369206,19.5,1204.0
60602,2011-12-31 00:00:00,615061.8666666666,2.037753949849256,0.0031171283171910875,0.006666721503268118,0.001213279157738007,0.0,1600.4049781369206,19.5,1204.0
60602,2012-03-31 00:00:00,610481.4166666666,2.030632711857922,0.0034387919100678246,0.008086466373070455,0.001836433152977035,0.0,1600.4049781369206,19.5,1204.0
60602,2012-06-30 00:00:00,498383.8833333333,1.6537426534462318,0.003622567474222281,0.008943519821389181,0.0014318717515432186,0.0,1600.4049781369206,19.5,1204.0
60602,2012-09-30 00:00:00,556202.85,1.950104586400564,0.004473777955657152,0.011200070147468532,0.0028146151715241854,0.0,1600.4049781369206,19.5,1204.0
60602,2012-12-31 00:00:00,600306.0,2.0552512126635096,0.003909435696914642,0.008479363167851356,0.0029615881791024853,0.0,1600.4049781369206,19.5,1204.0
60602,2013-03-31 00:00:00,703287.6333333333,2.419372875188058,0.003595172553903847,0.00704309798124146,0.002119287041195962,0.0,1600.4049781369206,19.5,1204.0
60602,2013-06-30 00:00:00,628038.0833333334,2.084387797854588,0.003777002848807018,0.009286929425892656,0.0022067126382215884,0.0,1600.4049781369206,19.5,1204.0
60602,2013-09-30 00:00:00,555818.7000000001,1.7690623393988627,0.0042927511473990635,0.009803616396204458,0.002580074781855768,0.0,1600.4049781369206,19.5,1204.0
60602,2013-12-31 00:00:00,205300.5,0.6509624214131869,0.004676811621755012,0.01064123724291923,0.0016350066566272576,0.0,1600.4049781369206,19.5,1204.0
60602,2014-03-31 00:00:00,339094.88333333336,1.0498622904246384,0.00420435797747484,0.008832547109503049,0.002811407896862119,0.0,1600.4049781369206,19.5,1204.0
60602,2014-06-30 00:00:00,449100.26666666666,1.356515829550794,0.0040101875723041166,0.00903902800254588,0.0027572677459773466,0.0,1600.4049781369206,19.5,1204.0
60602,2014-09-30 00:00:00,641834.4166666666,1.9639121742071808,0.00516034625425667,0.013805630416891946,0.0016300474385840455,0.0,1600.4049781369206,19.5,1204.0
60602,2014-12-31 00:00:00,558949.75,1.688718421693072,0.004218314028142858,0.009762386976041452,0.0021632784018863864,0.0,1600.4049781369206,19.5,1204.0
60603,2010-03-31 00:00:00,582090.9166666666,1.7144829498093008,0.005727428263437845,0.019838596615986453,0.0042320022718438,0.0,2912.042255310084,19.3,493.0
60603,2010-06-30 00:00:00,559834.0666666667,1.6802868692847148,0.005264035488784174,0.018353365046245625,0.004521713857991675,0.009523809523809523,2912.042255310084,19.3,493.0
60603,2010-09-30 00:00:00,731233.5333333333,2.223111782784123,0.005569200689767457,0.01696714090773103,0.0033625574375529617,0.0,2912.042255310084,19.3,493.0
60603,2010-12-31 00:00:00,591865.1,1.876967393071082,0.0061606518925264135,0.02155157141501017,0.0029794114289958405,0.0,2912.042255310084,19.3,493.0
60603,2011-03-31 00:00:00,513788.68333333335,1.6699390428902054,0.0053114241289903205,0.017735089955506687,0.0038537558240944823,0.0,2912.042255310084,19.3,493.0
60603,2011-06-30 00:00:00,521419.76666666666,1.6970334086116925,0.0044640847751480275,0.014769150632966849,0.00261683306766275,0.0,2912.042255310084,19.3,493.0
60603,2011-09-30 00:00:00,482842.8,1.5862464142405148,0.004954500107689026,0.016333490212807604,0.002899664999080096,0.0,2912.042255310084,19.3,493.0
60603,2011-12-31 00:00:00,652653.4666666667,2.162180825078082,0.006518272262299482,0.021319019856682705,0.003501525854237081,0.0,2912.042255310084,19.3,493.0
60603,2012-03-31 00:00:00,707957.5666666668,2.356274885838197,0.005648438607298668,0.016199386068336704,0.005147386132665343,0.0,2912.042255310084,19.3,493.0
60603,2012-06-30 00:00:00,752102.1333333333,2.4966378590595233,0.005434334202021971,0.017388156322829144,0.004042111035257663,0.0,2912.042255310084,19.3,493.0
60603,2012-09-30 00:00:00,765379.6333333333,2.685901680338471,0.0056033628396098475,0.016979316625097697,0.0033400038290106113,0.0,2912.042255310084,19.3,493.0
60603,2012-12-31 00:00:00,741312.2833333333,2.5354459843306096,0.006659607160087404,0.018838779193566333,0.00422142737513839,0.0,2912.042255310084,19.3,493.0
60603,2013-03-31 00:00:00,720591.0166666666,2.4766854795930384,0.005790741598494888,0.016834448053700126,0.004420062441784098,0.0,2912.042255310084,19.3,493.0
60603,2013-06-30 00:00:00,800152.9,2.655696088094958,0.006071399464287236,0.017593461060737125,0.004861828971164547,0.0,2912.042255310084,19.3,493.0
60603,2013-09-30 00:00:00,795829.0499999999,2.5342660801350667,0.006519031787762543,0.017261421455415517,0.004556316189083487,0.0,2912.042255310084,19.3,493.0
60603,2013-12-31 00:00:00,783951.5,2.4761634933402266,0.008258466642701889,0.0234335553498492,0.004674841269889752,0.0,2912.042255310084,19.3,493.0
60603,2014-03-31 00:00:00,761591.2833333333,2.371660157495658,0.007692445356260467,0.020840012921512344,0.004227579041009756,0.0,2912.042255310084,19.3,493.0
60603,2014-06-30 00:00:00,724234.5333333333,2.1878394733791784,0.0067439297821046615,0.019499624344127327,0.0038528564928778978,0.0,2912.042255310084,19.3,493.0
60603,2014-09-30 00:00:00,800359.7833333333,2.449258325112281,0.0063405182929273845,0.018932112081695256,0.0037589010856474456,0.0,2912.042255310084,19.3,493.0
60603,2014-12-31 00:00:00,743132.5166666666,2.2431612860035464,0.00861374414691454,0.026783269952761493,0.004194774470534026,0.0,2912.042255310084,19.3,493.0
60604,2010-03-31 00:00:00,712077.0166666666,2.0977152370747474,0.00687577375741515,0.01603574598672242,0.004032231733382124,0.0,3379.6454439266086,24.0,570.0
60604,2010-06-30 00:00:00,746015.2166666667,2.2389471613016982,0.005858178003452096,0.013310526016873351,0.004972977824229053,0.0,3379.6454439266086,24.0,570.0
60604,2010-09-30 00:00:00,571898.5833333334,1.7371176274841307,0.006227177897995932,0.012840711005189923,0.005089269754537776,0.0,3379.6454439266086,24.0,570.0
60604,2010-12-31 00:00:00,482378.6666666667,1.5308207253634762,0.007441684630261544,0.018366821613165264,0.005767953259308349,0.0,3379.6454439266086,24.0,570.0
60604,2011-03-31 00:00:00,576683.4500000001,1.873545927017874,0.006437943659198752,0.01559453209116606,0.00519420843868375,0.0,3379.6454439266086,24.0,570.0
60604,2011-06-30 00:00:00,594016.6166666667,1.931567398664716,0.006278660605221058,0.01438753350937342,0.00485914217920511,0.008333333333333333,3379.6454439266086,24.0,570.0
60604,2011-09-30 00:00:00,505417.9166666667,1.6616500068149769,0.007261990436264181,0.01598569632884518,0.003461369285016867,0.0,3379.6454439266086,24.0,570.0
60604,2011-12-31 00:00:00,437095.3,1.448068244381215,0.007619143951888243,0.013845260079166708,0.007299340000862148,0.0,3379.6454439266076,24.0,570.0
60604,2012-03-31 00:00:00,416778.95,1.3867385475209464,0.007495396497890143,0.016903121276509222,0.006370786380472615,0.0,3379.6454439266086,24.0,570.0
60604,2012-06-30 00:00:00,342312.56666666665,1.1365547733657435,0.006035881711485514,0.013233651742880518,0.0027997755419000565,0.0,3379.6454439266086,24.0,570.0
60604,2012-09-30 00:00:00,297704.76666666666,1.0454590178699608,0.0072878522481496025,0.016894217793466972,0.003803921178208361,0.0,3379.6454439266086,24.0,570.0
60604,2012-12-31 00:00:00,479915.68333333335,1.6410722608930406,0.006915429032844874,0.015013835531925037,0.00563688905667943,0.0,3379.6454439266086,24.0,570.0
60604,2013-03-31 00:00:00,815550.3666666667,2.8026873576881215,0.006500093396605971,0.01260913920368155,0.0048565531057167535,0.0,3379.6454439266086,24.0,570.0
60604,2013-06-30 00:00:00,676772.85,2.2457727751097845,0.006333951882104195,0.01297609132958911,0.004126992187481761,0.0,3379.6454439266086,24.0,570.0
60604,2013-09-30 00:00:00,690393.85,2.1977260077499263,0.007134645180939867,0.013553362018125854,0.003646283245850379,0.0,3379.6454439266086,24.0,570.0
60604,2013-12-31 00:00:00,660012.4500000001,2.0845089496331717,0.007413401884387698,0.014737218203544308,0.004826016470692248,0.0,3379.6454439266086,24.0,570.0
60604,2014-03-31 00:00:00,612186.7666666667,1.9079783228025953,0.007896323958211512,0.013772747134471736,0.007934355087773346,0.0,3379.6454439266086,24.0,570.0
60604,2014-06-30 00:00:00,558935.7999999999,1.6882228617236612,0.006292554461029209,0.01255222047080668,0.0047155444327083365,0.0,3379.6454439266086,24.0,570.0
60604,2014-09-30 00:00:00,542798.6,1.6620425594488613,0.007396089036359024,0.014124792041657508,0.00515789221212072,0.0,3379.6454439266086,24.0,570.0
60604,2014-12-31 00:00:00,565226.4,1.705958249692577,0.007181050961626326,0.015461144807440284,0.007756723097710957,0.0,3379.6454439266086,24.0,570.0
60605,2010-03-31 00:00:00,505301.7,1.4887875952250484,0.004559676776588865,0.009678088432025679,0.004140602602949111,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2010-06-30 00:00:00,479205.1333333333,1.4378710881984713,0.004787078039661674,0.009529220536383427,0.004628111029479561,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2010-09-30 00:00:00,485643.8,1.476243771203622,0.005551005564937007,0.010253021337138514,0.004484988827775354,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2010-12-31 00:00:00,503884.06666666665,1.598337363446781,0.005223821508102636,0.009942153963160193,0.0031566568937932,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2011-03-31 00:00:00,491858.1333333333,1.5987246187883988,0.005010065236888537,0.010449415002271869,0.0029495550478873984,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2011-06-30 00:00:00,420711.8,1.3688466038983995,0.004553763806802915,0.00698908839066566,0.004128202584201895,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2011-09-30 00:00:00,431924.0333333334,1.4198867770795396,0.00580960942801891,0.011311386387830623,0.0030292280473328075,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2011-12-31 00:00:00,451532.1833333333,1.4960743097684708,0.0050926733894483475,0.008481784894829788,0.003367952417250237,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2012-03-31 00:00:00,464453.43333333335,1.5455545569190967,0.004672057497477067,0.008541576484845832,0.003811056326392496,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2012-06-30 00:00:00,459755.3,1.5241770961378618,0.004825451678141964,0.008529789312141885,0.0039020427459182526,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2012-09-30 00:00:00,428617.51666666666,1.5036065158234992,0.005711103802171081,0.01038446637519191,0.003633798545180259,0.0037037037037037034,7824.400533126037,27.600000000000005,24668.0
60605,2012-12-31 00:00:00,450241.2,1.5399278037030222,0.0056026364794208965,0.0095595710470711,0.003698025236003239,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2013-03-31 00:00:00,477681.05,1.642378425898281,0.005478704752525058,0.00900523868263062,0.0034140232577626714,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2013-06-30 00:00:00,460492.8333333333,1.5280428168605409,0.0056633467555569465,0.00916218105816988,0.0025924325427052895,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2013-09-30 00:00:00,454712.6666666667,1.4477864383447852,0.00638376644577715,0.008977860025403905,0.003210711049510427,0.009259259259259259,7824.400533126037,27.600000000000005,24668.0
60605,2013-12-31 00:00:00,455537.5833333333,1.438890706788822,0.006581592569583274,0.011092229327109732,0.004519134170262502,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2014-03-31 00:00:00,456686.5833333333,1.4214177480404828,0.005892403455508046,0.008417289065327214,0.004427862541119951,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2014-06-30 00:00:00,448669.18333333335,1.3551036948583601,0.00645090307788121,0.012702158959435758,0.0026510672986229783,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2014-09-30 00:00:00,431290.0833333333,1.320073572815965,0.006934644269490243,0.011823369268997958,0.0044385615383440045,0.0,7824.400533126037,27.600000000000005,24668.0
60605,2014-12-31 00:00:00,423175.35000000003,1.2766989219070266,0.006024260112805606,0.010271620336444248,0.004817746954073062,0.0,7824.400533126037,27.600000000000005,24668.0
60606,2010-03-31 00:00:00,416619.56666666665,1.2280278367152828,0.005753272502995496,0.010366942853478148,0.004189032503091695,0.0,5242.761587226383,25.8,2308.0
60606,2010-06-30 00:00:00,407449.6333333333,1.223149202513084,0.005113128882632433,0.010749502812266304,0.0026899325005507887,0.0,5242.761587226383,25.8,2308.0
60606,2010-09-30 00:00:00,407966.0,1.2397228615493217,0.005253508761502484,0.011918271041288514,0.00385706873359041,0.0,5242.761587226383,25.8,2308.0
60606,2010-12-31 00:00:00,388088.35000000003,1.2304538054578311,0.005062102039585203,0.010906477016681201,0.0031513899242975514,0.0,5242.761587226383,25.8,2308.0
60606,2011-03-31 00:00:00,352618.23333333334,1.1464364328856058,0.005579870787950175,0.009983226981421841,0.004208654030551774,0.0,5242.761587226383,25.8,2308.0
60606,2011-06-30 00:00:00,373993.81666666665,1.2166291317940845,0.005564008652689352,0.013112074931190048,0.0025552749613108215,0.0,5242.761587226383,25.8,2308.0
60606,2011-09-30 00:00:00,385459.2833333334,1.2672760729460122,0.005674621038990278,0.013015284784174483,0.0029117649153588845,0.0,5242.761587226383,25.8,2308.0
60606,2011-12-31 00:00:00,399751.8333333333,1.3245631637269382,0.0050947196344461555,0.011041865601349067,0.003710144780971728,0.0,5242.761587226383,25.8,2308.0
60606,2012-03-31 00:00:00,509635.01666666666,1.6961589386626654,0.005969776981476883,0.012137658212916643,0.004113380232737816,0.0,5242.761587226383,25.8,2308.0
60606,2012-06-30 00:00:00,512747.26666666666,1.7011376528041298,0.004924521094854746,0.011407985593914751,0.002507812022125065,0.0,5242.761587226383,25.8,2308.0
60606,2012-09-30 00:00:00,520001.85000000003,1.8243416859395492,0.005568407141770986,0.012188629569907556,0.0035512171901775033,0.0,5242.761587226383,25.8,2308.0
60606,2012-12-31 00:00:00,486564.6333333333,1.6643601233270704,0.006301636874122778,0.0140876943668908,0.004123266772591061,0.0,5242.761587226383,25.8,2308.0
60606,2013-03-31 00:00:00,391138.0833333333,1.344771910521703,0.005702278753431031,0.012219919050293923,0.004112422580079604,0.0,5242.761587226383,25.8,2308.0
60606,2013-06-30 00:00:00,418234.95,1.3879393978587968,0.006302437584614153,0.013833117975237267,0.0034631497244118174,0.0,5242.761587226383,25.8,2308.0
60606,2013-09-30 00:00:00,426561.5833333333,1.358134309830371,0.0063948405562374196,0.012874973629684205,0.0028866935769793173,0.0,5242.761587226383,25.8,2308.0
60606,2013-12-31 00:00:00,434314.8,1.3720425301073635,0.006386646184358319,0.011495637270542215,0.004480362629727321,0.0,5242.761587226383,25.8,2308.0
60606,2014-03-31 00:00:00,422281.3833333333,1.314403193049822,0.00670577882889938,0.01227090910403734,0.0013468919187679875,0.0,5242.761587226383,25.8,2308.0
60606,2014-06-30 00:00:00,428351.8,1.293403125628686,0.006062732728147349,0.01402834240636513,0.0024350308118282968,0.0,5242.761587226383,25.8,2308.0
60606,2014-09-30 00:00:00,387157.3833333333,1.1856304433051672,0.005918768256824983,0.012928004432177462,0.0029045881013982683,0.0,5242.761587226383,25.8,2308.0
60606,2014-12-31 00:00:00,386272.89999999997,1.1653797686625864,0.005550042989144012,0.010515847755554081,0.003335741297648238,0.0,5242.761587226383,25.8,2308.0
60607,2010-03-31 00:00:00,365668.0,1.077633257536878,0.011320193196309072,0.019753050117199373,0.009537397129612551,0.011111111111111112,9791.186585027186,27.899999999999995,23897.0
60607,2010-06-30 00:00:00,363735.25,1.0913812142881554,0.011502346734960263,0.020949286862515643,0.009781623788980953,0.019444444444444445,9791.186585027186,27.899999999999995,23897.0
60607,2010-09-30 00:00:00,351478.7833333334,1.0683921614936909,0.011444318033820164,0.019852597692439244,0.008607822613947253,0.01011029411764706,9791.186585027186,27.899999999999995,23897.0
60607,2010-12-31 00:00:00,345773.56666666665,1.096610724609291,0.011422210031309688,0.019112771936228578,0.011973858942317889,0.0,9791.186585027186,27.899999999999995,23897.0
60607,2011-03-31 00:00:00,334776.88333333336,1.0884132696399245,0.011489620112054682,0.017959267296058148,0.012868217512596319,0.009523809523809523,9791.186585027186,27.899999999999995,23897.0
60607,2011-06-30 00:00:00,334396.45,1.0879120246661715,0.011583377496557037,0.020248933675266843,0.0073174801688038705,0.008333333333333333,9791.186585027186,27.899999999999995,23897.0
60607,2011-09-30 00:00:00,329723.95,1.0840344802886888,0.011058299580601803,0.017275897525912177,0.011006836905242642,0.017592592592592594,9791.186585027186,27.899999999999995,23897.0
60607,2011-12-31 00:00:00,331099.93333333335,1.096978656138933,0.011133262237997335,0.01871347475224685,0.009544653975431173,0.0,9791.186585027186,27.899999999999995,23897.0
60607,2012-03-31 00:00:00,326562.0833333333,1.086613968600752,0.011022365170305562,0.018006280743530185,0.010989323926799827,0.0,9791.186585027186,27.899999999999995,23897.0
60607,2012-06-30 00:00:00,328359.11666666664,1.0898800991743236,0.011589465603591656,0.017594499012547535,0.010667977597834909,0.028686868686868688,9791.186585027186,27.899999999999995,23897.0
60607,2012-09-30 00:00:00,339732.86666666664,1.191905907201069,0.012230928454804694,0.019670725207625975,0.012481619477359054,0.01736111111111111,9791.186585027186,27.899999999999995,23897.0
60607,2012-12-31 00:00:00,327442.8,1.1200028834861844,0.012652274698640359,0.02187829894675575,0.011991734969871848,0.014285714285714285,9791.186585027186,27.899999999999995,23897.0
60607,2013-03-31 00:00:00,328807.73333333334,1.1298817224716098,0.010910629548661323,0.018148181736403025,0.014920516684638965,0.013333333333333334,9791.186585027186,27.899999999999995,23897.0
60607,2013-06-30 00:00:00,350415.1166666667,1.1629911064558371,0.011261806197380519,0.01727162707843473,0.010314940037512734,0.011904761904761904,9791.186585027186,27.899999999999995,23897.0
60607,2013-09-30 00:00:00,346338.86666666664,1.102872408107635,0.011513750957992336,0.01739562505212963,0.011467333681917857,0.016835016835016835,9791.186585027186,27.899999999999995,23897.0
60607,2013-12-31 00:00:00,350765.0333333334,1.1078916977979132,0.012593620541988418,0.020454698781484728,0.010248800908873795,0.0,9791.186585027186,27.899999999999995,23897.0
60607,2014-03-31 00:00:00,364623.56666666665,1.1355854246603825,0.012141294611865186,0.020377580775960358,0.012176980924639707,0.016666666666666666,9791.186585027186,27.899999999999995,23897.0
60607,2014-06-30 00:00:00,365992.51666666666,1.1054579133383444,0.0116759475930622,0.018859973832139092,0.010225546714894963,0.0,9791.186585027186,27.899999999999995,23897.0
60607,2014-09-30 00:00:00,373232.2,1.1424567642940504,0.012933807561719288,0.021574076396232628,0.011378679295359961,0.0,9791.186585027186,27.899999999999995,23897.0
60607,2014-12-31 00:00:00,376899.45,1.136691314323244,0.012957913506494806,0.02300822165153213,0.008784223295645174,0.0,9791.186585027186,27.899999999999995,23897.0
60608,2010-03-31 00:00:00,284621.39999999997,0.8386400360412778,0.01585375520181326,0.0154240080707424,0.019547844686986306,0.0,19960.438732746086,30.3,82739.0
60608,2010-06-30 00:00:00,272827.25,0.8184416265992116,0.01580611622377039,0.015367162123405954,0.015585457849980245,0.05277777777777778,19960.438732746086,30.3,82739.0
60608,2010-09-30 00:00:00,267172.38333333336,0.8121457923274101,0.01526539942500553,0.013563325405870066,0.016589486164961188,0.020833333333333332,19960.438732746086,30.3,82739.0
60608,2010-12-31 00:00:00,242386.91666666666,0.7684299055433094,0.014933473563866864,0.014248301074385508,0.014102022299482537,0.042777777777777776,19960.438732746086,30.3,82739.0
60608,2011-03-31 00:00:00,240305.7666666667,0.7813325225837607,0.015029411885678712,0.01197015792854549,0.013789341592474821,0.009523809523809523,19960.438732746086,30.3,82739.0
60608,2011-06-30 00:00:00,251744.05000000002,0.8189791774995568,0.01575482969829085,0.013042189128115481,0.019082533492317446,0.013461538461538462,19960.438732746086,30.3,82739.0
60608,2011-09-30 00:00:00,232561.21666666667,0.7646426598527339,0.016300210943286982,0.01548962762713411,0.017194427599190144,0.0,19960.438732746086,30.3,82739.0
60608,2011-12-31 00:00:00,217767.31666666665,0.7215915724616941,0.01581750558882464,0.01467994422031138,0.018148495523423635,0.004901960784313725,19960.438732746086,30.3,82739.0
60608,2012-03-31 00:00:00,221476.28333333333,0.7369508395617005,0.015411520857511832,0.013449804909270946,0.015977695475348698,0.03194444444444444,19960.438732746086,30.3,82739.0
60608,2012-06-30 00:00:00,200734.75,0.6661488244722346,0.01558676155424231,0.015367489222602707,0.016577970172882307,0.020833333333333332,19960.438732746086,30.3,82739.0
60608,2012-09-30 00:00:00,207197.2333333333,0.7268210935124856,0.015317800358944108,0.014505316015816254,0.019457172790668206,0.005952380952380952,19960.438732746086,30.3,82739.0
60608,2012-12-31 00:00:00,216434.06666666665,0.740233865662486,0.015425468955813308,0.01513441791409083,0.019626392617463222,0.025793650793650796,19960.438732746086,30.3,82739.0
60608,2013-03-31 00:00:00,216994.69999999998,0.7462154707195174,0.01620468987276311,0.01597701853825043,0.017756088243903314,0.02777777777777778,19960.438732746086,30.3,82739.0
60608,2013-06-30 00:00:00,225078.36666666667,0.7463807098046579,0.01698719010180962,0.016965554088597106,0.015525757330750178,0.019017094017094015,19960.438732746086,30.3,82739.0
60608,2013-09-30 00:00:00,240287.05000000002,0.7652719036194555,0.015337269927381573,0.015904840573933408,0.016440492539041656,0.008333333333333333,19960.438732746086,30.3,82739.0
60608,2013-12-31 00:00:00,239498.05000000002,0.756177606261975,0.015112563197353301,0.015226891177946495,0.014252156601825059,0.029166666666666664,19960.438732746086,30.3,82739.0
60608,2014-03-31 00:00:00,236223.9,0.735713024837704,0.01696909342675859,0.017710887750974857,0.014566410924426718,0.013888888888888888,19960.438732746086,30.3,82739.0
60608,2014-06-30 00:00:00,234124.2333333333,0.7071429561145516,0.016208913390996806,0.016452615688034772,0.01586036130885267,0.01296296296296296,19960.438732746086,30.3,82739.0
60608,2014-09-30 00:00:00,246912.44999999998,0.7557158948737706,0.014738341330400773,0.015603726565793683,0.019033604444016455,0.022380050505050503,19960.438732746086,30.3,82739.0
60608,2014-12-31 00:00:00,261575.83333333334,0.7892441163107583,0.016294113329417447,0.01762317012591143,0.022356476084711436,0.007575757575757576,19960.438732746086,30.3,82739.0
60609,2010-03-31 00:00:00,238049.6,0.7017310306185253,0.025766671338313733,0.019776042827245627,0.027567810799314908,0.011111111111111112,28933.38418916885,33.1,64906.0
60609,2010-06-30 00:00:00,238320.86666666667,0.7147169369863082,0.026116360990812593,0.02116556565647447,0.02765901643566521,0.020119047619047616,28933.38418916885,33.1,64906.0
60609,2010-09-30 00:00:00,204042.2333333333,0.6202517054561963,0.02523889420387114,0.019608804680805402,0.0304858475677048,0.01929590017825312,28933.38418916885,33.1,64906.0
60609,2010-12-31 00:00:00,170005.05000000002,0.539136227920641,0.023996490900599552,0.017828303448481787,0.028140156453101983,0.05268518518518519,28933.38418916885,33.1,64906.0
60609,2011-03-31 00:00:00,164121.53333333333,0.5336893160753772,0.026440194846051288,0.018295787178183524,0.03159302099718176,0.036111111111111115,28933.38418916885,33.1,64906.0
60609,2011-06-30 00:00:00,171829.76666666666,0.5589908494865988,0.02632195257319377,0.019200960915926768,0.028222187354680083,0.05016025641025642,28933.38418916885,33.1,64906.0
60609,2011-09-30 00:00:00,152019.48333333334,0.49974379237558453,0.026617034640752584,0.017562532154457855,0.02430256757236814,0.033137464387464385,28933.38418916885,33.1,64906.0
60609,2011-12-31 00:00:00,147811.38333333333,0.48955026456823236,0.02572910800277888,0.01880699927720875,0.030854200853110653,0.025842131724484668,28933.38418916885,33.1,64906.0
