Date,lat,lon,Primary Type
2014-01-15 01:25:00,41.874279657,-87.72324553,HOMICIDE
2014-01-12 00:05:00,41.78176499,-87.61068992,HOMICIDE
2014-01-08 17:24:00,41.77722041,-87.68617695,HOMICIDE
2014-01-06 23:12:00,41.778944581,-87.69761685,HOMICIDE
2014-01-05 05:40:00,41.824936377,-87.61349569,HOMICIDE
2014-01-03 16:08:00,41.686937476,-87.63050416,HOMICIDE
2013-12-31 20:18:00,41.764690503,-87.62843929,HOMICIDE
2013-12-30 02:05:00,41.852563827,-87.65886552,HOMICIDE
2013-12-28 04:09:00,41.8125608,-87.62115413,HOMICIDE
2013-12-27 03:40:00,41.88885088,-87.77431761,HOMICIDE
2013-12-26 20:14:00,41.870555977,-87.73793776,HOMICIDE
2013-12-26 20:01:00,41.857571408,-87.71531758,HOMICIDE
2013-12-25 08:34:00,41.76037689,-87.65541512,HOMICIDE
2013-12-25 02:23:00,41.927100056,-87.73405353,HOMICIDE
2013-12-23 20:33:00,41.923416993,-87.72047736,HOMICIDE
2013-12-23 13:20:00,41.68165036,-87.63385274,HOMICIDE
2013-12-23 03:22:00,41.762371628,-87.70809482,HOMICIDE
2013-12-21 19:20:00,41.75060246,-87.62595486,HOMICIDE
2013-12-21 18:30:00,41.927098678,-87.74761352,HOMICIDE
2013-12-20 22:07:00,41.932943975,-87.69412741,HOMICIDE
2013-12-19 17:13:00,41.894734799,-87.76597649,HOMICIDE
2013-12-19 15:34:00,41.753391873,-87.63422146,HOMICIDE
2013-12-19 05:20:00,41.772971432,-87.58399775,HOMICIDE
2013-12-19 05:18:00,41.76737813,-87.58266990,HOMICIDE
2013-12-19 02:53:00,41.797174174,-87.6900910,HOMICIDE
2013-12-18 23:39:00,41.843188666,-87.71123919,HOMICIDE
2013-12-18 13:30:00,41.744697061,-87.6088338,HOMICIDE
2013-12-15 18:35:00,41.720269376,-87.56975335,HOMICIDE
2013-12-15 07:31:00,41.854397241,-87.73361316,HOMICIDE
2013-12-14 01:25:00,41.886179981,-87.76521854,HOMICIDE
2013-12-14 01:09:00,41.773220729,-87.60743880,HOMICIDE
2013-12-12 14:30:00,41.707992681,-87.62170149,HOMICIDE
2013-12-12 04:45:00,41.917126423,-87.71013217,HOMICIDE
2013-12-11 23:20:00,41.794572319,-87.66081240,HOMICIDE
2013-12-10 17:15:00,41.688609683,-87.65578835,HOMICIDE
2013-12-10 15:42:00,41.766931858,-87.57157194,HOMICIDE
2013-12-08 14:48:00,41.784589374,-87.6342786,HOMICIDE
2013-12-08 02:00:00,41.912741215,-87.76849905,HOMICIDE
2013-12-03 21:27:00,41.681413317,-87.65799808,HOMICIDE
2013-12-02 18:38:00,41.687257325,-87.61961623,HOMICIDE
2013-12-02 11:27:00,41.992866427,-87.66050201,HOMICIDE
2013-12-01 19:21:00,41.692011397,-87.61228488,HOMICIDE
2013-12-01 14:45:00,41.89876828,-87.74782473,HOMICIDE
2013-11-30 13:07:00,41.869956383,-87.70372482,HOMICIDE
2013-11-28 05:22:00,41.96963317,-87.78178636,HOMICIDE
2013-11-27 03:12:00,42.018584161,-87.66837492,HOMICIDE
2013-11-25 03:23:00,41.87749905,-87.70049659,HOMICIDE
2013-11-23 23:50:00,41.750126249,-87.55850824,HOMICIDE
2013-11-23 02:47:00,41.713625734,-87.56527573,HOMICIDE
2013-11-21 10:15:00,41.851731791,-87.70023310,HOMICIDE
2013-11-18 22:17:00,41.814144645,-87.667427,HOMICIDE
2013-11-18 19:07:00,41.969780685,-87.68942012,HOMICIDE
2013-11-15 13:30:00,41.838511501,-87.72697253,HOMICIDE
2013-11-14 18:53:00,41.775095,-87.58644764,HOMICIDE
2013-11-14 09:18:00,41.744836751,-87.60272377,HOMICIDE
2013-11-13 14:21:00,41.787126951,-87.64549708,HOMICIDE
2013-11-12 23:53:00,41.885709332,-87.73206812,HOMICIDE
2013-11-12 23:45:00,41.85070524,-87.6830069,HOMICIDE
2013-11-11 15:45:00,41.785853151,-87.67301466,HOMICIDE
2013-11-11 11:50:00,41.680846628,-87.61918555,HOMICIDE
2013-11-06 19:05:00,41.760497415,-87.66191969,HOMICIDE
2013-11-06 18:13:00,41.760497415,-87.66191969,HOMICIDE
2013-11-06 17:25:00,41.734421795,-87.6583077,HOMICIDE
2013-11-04 18:55:00,41.783354536,-87.68970851,HOMICIDE
2013-11-03 19:27:00,41.812886253,-87.69817273,HOMICIDE
2013-11-03 15:18:00,41.775150746,-87.66030411,HOMICIDE
2013-11-02 22:49:00,41.875351836,-87.70980748,HOMICIDE
2013-11-02 19:23:00,41.774800947,-87.66762159,HOMICIDE
2013-11-02 14:42:00,41.740581787,-87.5671347,HOMICIDE
2013-11-02 06:07:00,41.883394167,-87.73225508,HOMICIDE
2013-11-01 04:47:00,41.923726203,-87.77069879,HOMICIDE
2013-10-31 22:38:00,41.737388981,-87.64866612,HOMICIDE
2013-10-31 00:50:00,41.67255681,-87.63948186,HOMICIDE
2013-10-29 05:11:00,41.928536488,-87.7095470,HOMICIDE
2013-10-28 21:45:00,41.878325434,-87.75795146,HOMICIDE
2013-10-28 14:54:00,41.859830231,-87.70928284,HOMICIDE
2013-10-28 05:25:00,41.762407937,-87.65592522,HOMICIDE
2013-10-27 01:29:00,41.968429484,-87.72082198,HOMICIDE
2013-10-26 19:11:00,41.732679098,-87.64031899,HOMICIDE
2013-10-26 08:30:00,41.745921425,-87.6036935,HOMICIDE
2013-10-21 16:15:00,41.743447308,-87.60000962,HOMICIDE
2013-10-17 03:47:00,41.873199429,-87.67569630,HOMICIDE
2013-10-16 19:50:00,41.912517823,-87.76883167,HOMICIDE
2013-10-16 15:24:00,41.70268466,-87.62472988,HOMICIDE
2013-10-16 15:24:00,41.70268466,-87.62472988,HOMICIDE
2013-10-14 10:47:00,41.745921425,-87.6036935,HOMICIDE
2013-10-13 05:02:00,41.876716289,-87.74529049,HOMICIDE
2013-10-11 00:15:00,41.899857146,-87.70063218,HOMICIDE
2013-10-10 19:43:00,41.877967187,-87.73562907,HOMICIDE
2013-10-09 23:19:00,41.772626867,-87.57539779,HOMICIDE
2013-10-09 21:43:00,41.772626867,-87.57539779,HOMICIDE
2013-10-09 21:43:00,41.772626867,-87.57539779,HOMICIDE
2013-10-09 21:15:00,41.731248658,-87.65214214,HOMICIDE
2013-10-09 12:41:00,41.990047518,-87.66462209,HOMICIDE
2013-10-09 00:51:00,41.893264145,-87.72372234,HOMICIDE
2013-10-08 12:05:00,41.762188142,-87.59103608,HOMICIDE
2013-10-08 06:41:00,41.95902786,-87.67904634,HOMICIDE
2013-10-06 07:35:00,41.75558121,-87.650085,HOMICIDE
2013-10-05 23:09:00,41.693021492,-87.61231388,HOMICIDE
2013-10-05 15:39:00,41.6805469,-87.64701399,HOMICIDE
2013-10-04 19:57:00,41.873920514,-87.76448262,HOMICIDE
2013-10-04 11:45:00,41.740467715,-87.73459014,HOMICIDE
2013-10-01 16:45:00,41.765055689,-87.57920007,HOMICIDE
2013-09-30 10:38:00,41.782061182,-87.60935200,HOMICIDE
2013-09-30 07:40:00,41.773176916,-87.73984001,HOMICIDE
2013-09-29 02:05:00,41.76684767,-87.64888817,HOMICIDE
2013-09-29 01:22:00,41.864678649,-87.72864906,HOMICIDE
2013-09-27 01:22:00,41.901498503,-87.77306858,HOMICIDE
2013-09-26 20:33:00,41.766749905,-87.58649312,HOMICIDE
2013-09-26 11:30:00,41.784670973,-87.67026215,HOMICIDE
2013-09-25 20:49:00,41.762930079,-87.62956551,HOMICIDE
2013-09-23 20:31:00,41.82964147,-87.61459877,HOMICIDE
2013-09-21 09:00:00,41.78970771,-87.78552424,HOMICIDE
2013-09-21 09:00:00,41.78970771,-87.78552424,HOMICIDE
2013-09-21 03:22:00,41.86601776,-87.6577365,HOMICIDE
2013-09-21 00:01:00,41.78352463,-87.64473627,HOMICIDE
2013-09-20 19:18:00,41.772654759,-87.66996800,HOMICIDE
2013-09-20 18:59:00,41.766412573,-87.56982593,HOMICIDE
2013-09-20 13:38:00,41.768731053,-87.61398142,HOMICIDE
2013-09-20 04:18:00,41.749611193,-87.66812744,HOMICIDE
2013-09-20 01:38:00,41.899196841,-87.71850876,HOMICIDE
2013-09-19 19:37:00,41.752893407,-87.64759250,HOMICIDE
2013-09-18 06:23:00,41.901570734,-87.76820813,HOMICIDE
2013-09-17 09:15:00,41.784268241,-87.61557874,HOMICIDE
2013-09-17 01:30:00,41.748067671,-87.5955595,HOMICIDE
2013-09-14 02:21:00,41.909299097,-87.67555367,HOMICIDE
2013-09-12 14:59:00,41.704506861,-87.62606118,HOMICIDE
2013-09-12 07:09:00,41.901074732,-87.72640302,HOMICIDE
2013-09-11 23:24:00,41.709058521,-87.56558646,HOMICIDE
2013-09-11 08:59:00,41.907925689,-87.67724665,HOMICIDE
2013-09-10 18:04:00,41.782984052,-87.73647169,HOMICIDE
2013-09-10 00:58:00,41.651936429,-87.61545435,HOMICIDE
2013-09-09 10:14:00,41.743843198,-87.55465565,HOMICIDE
2013-09-08 10:11:00,41.793487811,-87.69486949,HOMICIDE
2013-09-08 06:44:00,41.853302916,-87.66890407,HOMICIDE
2013-09-07 07:05:00,41.80068022,-87.61532594,HOMICIDE
2013-09-05 00:02:00,41.80106383,-87.61787061,HOMICIDE
2013-09-04 12:01:00,41.756866988,-87.64161281,HOMICIDE
2013-09-02 20:30:00,41.790624748,-87.63303964,HOMICIDE
2013-09-02 19:22:00,41.7020772,-87.62680188,HOMICIDE
2013-09-02 17:06:00,41.878621004,-87.73734515,HOMICIDE
2013-09-02 14:10:00,41.774222018,-87.61173510,HOMICIDE
2013-09-02 00:20:00,41.77672382,-87.6497143,HOMICIDE
2013-09-01 22:08:00,41.903032425,-87.63756889,HOMICIDE
2013-09-01 07:58:00,41.671714715,-87.64916486,HOMICIDE
2013-08-31 11:19:00,41.68042747,-87.67300267,HOMICIDE
2013-08-31 02:44:00,41.824761187,-87.64582086,HOMICIDE
2013-08-31 02:00:00,41.936850757,-87.76712862,HOMICIDE
2013-08-30 13:42:00,41.799705785,-87.67340059,HOMICIDE
2013-08-30 01:38:00,41.821566504,-87.61834315,HOMICIDE
2013-08-29 13:00:00,41.74980908,-87.59408844,HOMICIDE
2013-08-29 09:40:00,41.765882785,-87.58229512,HOMICIDE
2013-08-28 21:05:00,41.745133957,-87.59427033,HOMICIDE
2013-08-28 01:04:00,41.902572223,-87.72520234,HOMICIDE
2013-08-27 22:22:00,41.786621392,-87.66586395,HOMICIDE
2013-08-27 18:00:00,41.951616069,-87.76187334,HOMICIDE
2013-08-27 05:00:00,41.873520153,-87.71058533,HOMICIDE
2013-08-27 01:28:00,41.780243671,-87.62551919,HOMICIDE
2013-08-26 10:10:00,41.782609907,-87.64367544,HOMICIDE
2013-08-25 16:05:00,41.729491002,-87.55109591,HOMICIDE
2013-08-25 09:04:00,41.878748562,-87.72659230,HOMICIDE
2013-08-25 08:16:00,41.734232952,-87.65234875,HOMICIDE
2013-08-23 00:56:00,41.965317523,-87.65492350,HOMICIDE
2013-08-23 00:15:00,41.828477271,-87.66683094,HOMICIDE
2013-08-21 22:34:00,41.772240901,-87.64808299,HOMICIDE
2013-08-20 04:22:00,41.781111629,-87.66410987,HOMICIDE
2013-08-20 02:04:00,41.864935906,-87.71766967,HOMICIDE
2013-08-18 22:25:00,41.730542665,-87.65573622,HOMICIDE
2013-08-18 05:36:00,41.724086771,-87.63039983,HOMICIDE
2013-08-18 05:21:00,41.879285599,-87.72332644,HOMICIDE
2013-08-18 03:14:00,41.870493974,-87.71784764,HOMICIDE
2013-08-17 23:40:00,41.880002703,-87.76633449,HOMICIDE
2013-08-17 02:44:00,41.914264674,-87.72661976,HOMICIDE
2013-08-16 21:55:00,41.792112023,-87.65497082,HOMICIDE
2013-08-16 15:40:00,41.69122556,-87.65170049,HOMICIDE
2013-08-16 00:31:00,41.728712044,-87.6617855,HOMICIDE
2013-08-15 21:05:00,41.675413071,-87.62143456,HOMICIDE
2013-08-13 10:20:00,41.759588189,-87.56171144,HOMICIDE
2013-08-13 00:15:00,41.840042365,-87.73158570,HOMICIDE
2013-08-13 00:15:00,41.840042365,-87.73158570,HOMICIDE
2013-08-10 22:49:00,41.89931064,-87.71415126,HOMICIDE
2013-08-10 18:17:00,41.841214133,-87.62700186,HOMICIDE
2013-08-10 04:02:00,41.751626005,-87.56566212,HOMICIDE
2013-08-09 23:52:00,41.771054111,-87.6107038,HOMICIDE
2013-08-07 02:12:00,41.788389832,-87.64879842,HOMICIDE
2013-08-07 00:51:00,41.863030384,-87.70934717,HOMICIDE
2013-08-06 04:07:00,41.676134317,-87.61958173,HOMICIDE
2013-08-06 04:07:00,41.676134317,-87.61958173,HOMICIDE
2013-08-05 16:22:00,41.772759062,-87.68196195,HOMICIDE
2013-08-05 02:01:00,41.799354817,-87.73298973,HOMICIDE
2013-08-04 21:40:00,41.747985763,-87.6365081,HOMICIDE
2013-08-03 01:25:00,41.829158982,-87.62306162,HOMICIDE
2013-08-02 13:10:00,41.751344361,-87.63688962,HOMICIDE
2013-08-01 15:10:00,42.015608015,-87.68151732,HOMICIDE
2013-08-01 09:36:00,41.866509082,-87.70613765,HOMICIDE
2013-07-30 06:12:00,41.680946999,-87.63462179,HOMICIDE
2013-07-29 20:50:00,41.793488411,-87.66979356,HOMICIDE
2013-07-29 12:40:00,41.794016443,-87.67523753,HOMICIDE
2013-07-29 09:19:00,41.752196038,-87.56760133,HOMICIDE
2013-07-28 22:05:00,41.756145108,-87.59784934,HOMICIDE
2013-07-24 03:09:00,41.882321558,-87.76688319,HOMICIDE
2013-07-23 20:24:00,41.749473326,-87.57457815,HOMICIDE
2013-07-23 20:20:00,41.682404148,-87.65895417,HOMICIDE
2013-07-21 08:46:00,41.814112343,-87.67133419,HOMICIDE
2013-07-21 05:30:00,41.897691121,-87.6419427,HOMICIDE
2013-07-21 03:30:00,41.788742016,-87.71273026,HOMICIDE
2013-07-21 03:00:00,41.657212074,-87.60557761,HOMICIDE
2013-07-21 01:42:00,41.764821525,-87.66364505,HOMICIDE
2013-07-20 23:54:00,41.740576021,-87.56012902,HOMICIDE
2013-07-19 21:43:00,41.906194835,-87.72369118,HOMICIDE
2013-07-19 21:10:00,41.746914999,-87.63507227,HOMICIDE
2013-07-19 13:50:00,41.789090473,-87.65124778,HOMICIDE
2013-07-19 00:01:00,41.861132583,-87.62132758,HOMICIDE
2013-07-18 15:49:00,41.863551771,-87.7215853,HOMICIDE
2013-07-14 23:48:00,41.854287626,-87.72581045,HOMICIDE
2013-07-14 16:10:00,42.019481773,-87.6712691,HOMICIDE
2013-07-14 15:39:00,41.703827035,-87.56587575,HOMICIDE
2013-07-13 03:36:00,41.90802362,-87.72080830,HOMICIDE
2013-07-12 22:31:00,41.771247487,-87.57139990,HOMICIDE
2013-07-12 11:06:00,41.878562644,-87.75655030,HOMICIDE
2013-07-12 05:12:00,41.893174886,-87.7651822,HOMICIDE
2013-07-11 14:51:00,41.778400547,-87.70297500,HOMICIDE
2013-07-10 09:28:00,41.735510883,-87.65590750,HOMICIDE
2013-07-08 17:54:00,41.892317068,-87.7185159,HOMICIDE
2013-07-08 17:44:00,41.858437631,-87.71411988,HOMICIDE
2013-07-08 15:30:00,41.874475217,-87.72493269,HOMICIDE
2013-07-07 15:30:00,41.807619951,-87.66479873,HOMICIDE
2013-07-06 17:50:00,41.872747118,-87.69821195,HOMICIDE
2013-07-06 07:31:00,41.864584296,-87.65199887,HOMICIDE
2013-07-05 14:47:00,41.792253149,-87.68414455,HOMICIDE
2013-07-05 10:09:00,41.697590343,-87.61486996,HOMICIDE
2013-07-05 06:23:00,42.016425495,-87.6723496,HOMICIDE
2013-07-04 21:38:00,41.780586225,-87.66531058,HOMICIDE
2013-07-04 13:32:00,41.873255812,-87.69839417,HOMICIDE
2013-07-04 12:19:00,41.760767711,-87.62334351,HOMICIDE
2013-07-03 19:24:00,41.773361314,-87.60927754,HOMICIDE
2013-07-03 18:51:00,41.75163735,-87.56489605,HOMICIDE
2013-07-03 13:16:00,41.734425561,-87.65801458,HOMICIDE
2013-07-03 01:02:00,41.9094359,-87.75229743,HOMICIDE
2013-07-02 22:14:00,41.904297692,-87.74831788,HOMICIDE
2013-07-02 05:55:00,41.714096355,-87.64380768,HOMICIDE
2013-07-01 20:30:00,41.703897453,-87.64409976,HOMICIDE
2013-06-30 15:56:00,41.759103128,-87.56591021,HOMICIDE
2013-06-29 03:59:00,41.682393587,-87.62614964,HOMICIDE
2013-06-28 04:06:00,41.794331423,-87.65160294,HOMICIDE
2013-06-28 02:35:00,41.79662344,-87.67331119,HOMICIDE
2013-06-28 02:35:00,41.79662344,-87.67331119,HOMICIDE
2013-06-27 23:07:00,41.777085502,-87.71346958,HOMICIDE
2013-06-27 04:27:00,41.75828604,-87.57261980,HOMICIDE
2013-06-26 21:49:00,41.757247531,-87.64191659,HOMICIDE
2013-06-26 12:22:00,41.758553575,-87.56621730,HOMICIDE
2013-06-25 06:05:00,41.761876118,-87.61534818,HOMICIDE
2013-06-24 12:30:00,41.945467512,-87.79098215,HOMICIDE
2013-06-23 23:59:00,41.832572444,-87.68130083,HOMICIDE
2013-06-23 22:06:00,41.755902372,-87.58701838,HOMICIDE
2013-06-23 21:30:00,41.874198127,-87.70607350,HOMICIDE
2013-06-22 16:32:00,41.737925427,-87.56223095,HOMICIDE
2013-06-21 20:44:00,41.933163175,-87.7100385,HOMICIDE
2013-06-21 19:48:00,41.933625563,-87.74407710,HOMICIDE
2013-06-21 14:39:00,41.889457952,-87.62032634,HOMICIDE
2013-06-21 13:32:00,41.877734729,-87.73683931,HOMICIDE
2013-06-20 06:20:00,41.712794366,-87.66781130,HOMICIDE
2013-06-17 13:15:00,41.901321594,-87.6895941,HOMICIDE
2013-06-17 10:08:00,41.836698151,-87.72449431,HOMICIDE
2013-06-16 20:56:00,41.728016456,-87.59749620,HOMICIDE
2013-06-16 02:18:00,41.758745156,-87.63860554,HOMICIDE
2013-06-16 01:58:00,41.877468947,-87.73061049,HOMICIDE
2013-06-16 01:37:00,41.909714982,-87.7308362,HOMICIDE
2013-06-16 00:42:00,41.751445769,-87.60068452,HOMICIDE
2013-06-15 22:50:00,41.845029798,-87.71832298,HOMICIDE
2013-06-14 23:00:00,41.877581466,-87.76229471,HOMICIDE
2013-06-13 02:37:00,41.776630055,-87.63729803,HOMICIDE
2013-06-12 10:58:00,41.808166734,-87.69039554,HOMICIDE
2013-06-12 07:22:00,41.877647231,-87.75732964,HOMICIDE
2013-06-12 03:00:00,41.784464965,-87.70790956,HOMICIDE
2013-06-12 02:19:00,41.765596036,-87.67467031,HOMICIDE
2013-06-11 21:58:00,41.897721244,-87.76059099,HOMICIDE
2013-06-11 02:05:00,41.873659109,-87.70086125,HOMICIDE
2013-06-10 16:54:00,41.789631429,-87.64853586,HOMICIDE
2013-06-10 09:52:00,41.74761449,-87.59678506,HOMICIDE
2013-06-08 00:25:00,41.884816874,-87.71236323,HOMICIDE
2013-06-06 22:36:00,41.777693256,-87.69564944,HOMICIDE
2013-06-05 18:27:00,41.800844055,-87.69170105,HOMICIDE
2013-06-05 18:09:00,41.685092359,-87.63260001,HOMICIDE
2013-06-04 13:35:00,41.814519144,-87.6820085,HOMICIDE
2013-06-03 12:38:00,41.769778887,-87.61521974,HOMICIDE
2013-05-31 23:53:00,41.741981491,-87.57959837,HOMICIDE
2013-05-30 13:15:00,41.739283459,-87.66607957,HOMICIDE
2013-05-30 10:30:00,41.976856401,-87.69257046,HOMICIDE
2013-05-30 06:37:00,41.766446134,-87.63732381,HOMICIDE
2013-05-30 01:43:00,41.751417213,-87.58223655,HOMICIDE
2013-05-29 20:07:00,41.757751142,-87.65041056,HOMICIDE
2013-05-29 15:11:00,41.699959782,-87.62521386,HOMICIDE
2013-05-29 13:08:00,41.673947441,-87.64163385,HOMICIDE
2013-05-28 15:07:00,41.682192754,-87.66930917,HOMICIDE
2013-05-28 07:00:00,41.652323967,-87.53760238,HOMICIDE
2013-05-26 02:50:00,41.900281414,-87.65061306,HOMICIDE
2013-05-25 21:21:00,41.760887499,-87.58978655,HOMICIDE
2013-05-25 12:10:00,41.865663752,-87.73386766,HOMICIDE
2013-05-25 01:48:00,41.801107119,-87.59011029,HOMICIDE
2013-05-24 23:46:00,41.901894926,-87.71911469,HOMICIDE
2013-05-24 22:59:00,41.888511526,-87.76500323,HOMICIDE
2013-05-23 10:01:00,41.854405625,-87.70791504,HOMICIDE
2013-05-22 15:21:00,41.76420247,-87.68053466,HOMICIDE
2013-05-22 15:21:00,41.76420247,-87.68053466,HOMICIDE
2013-05-22 13:01:00,41.970783708,-87.70502382,HOMICIDE
2013-05-21 17:35:00,41.815168263,-87.66742750,HOMICIDE
2013-05-20 23:41:00,41.837097853,-87.61331905,HOMICIDE
2013-05-19 22:55:00,41.938242877,-87.7125986,HOMICIDE
2013-05-19 08:05:00,41.876109631,-87.74525566,HOMICIDE
2013-05-19 01:46:00,41.770546445,-87.64010218,HOMICIDE
2013-05-18 04:15:00,41.896712935,-87.74676730,HOMICIDE
2013-05-17 20:38:00,41.884878647,-87.77179994,HOMICIDE
2013-05-17 20:00:00,41.75450472,-87.60788795,HOMICIDE
2013-05-16 21:35:00,41.737333282,-87.662956,HOMICIDE
2013-05-15 01:29:00,41.778094121,-87.65310212,HOMICIDE
2013-05-14 23:15:00,41.752635358,-87.6733515,HOMICIDE
2013-05-14 01:00:00,41.725279588,-87.62934646,HOMICIDE
2013-05-13 19:02:00,41.751037446,-87.61336543,HOMICIDE
2013-05-13 16:15:00,41.750216236,-87.66598469,HOMICIDE
2013-05-12 15:57:00,41.774654528,-87.64601897,HOMICIDE
2013-05-12 07:40:00,41.7523768,-87.57707633,HOMICIDE
2013-05-12 03:55:00,41.75929268,-87.55452022,HOMICIDE
2013-05-08 20:29:00,41.708292812,-87.64392463,HOMICIDE
2013-05-07 23:49:00,41.807897474,-87.61969825,HOMICIDE
2013-05-06 22:11:00,41.922227645,-87.75192785,HOMICIDE
2013-05-04 16:47:00,41.762528604,-87.66387049,HOMICIDE
2013-05-02 20:30:00,41.684086017,-87.61539363,HOMICIDE
2013-05-01 01:26:00,41.853936638,-87.71353562,HOMICIDE
2013-05-01 00:53:00,41.769991175,-87.58484624,HOMICIDE
2013-04-30 23:13:00,41.86456809,-87.65111796,HOMICIDE
2013-04-30 04:42:00,41.745575956,-87.61200100,HOMICIDE
2013-04-30 00:16:00,41.800920218,-87.58921756,HOMICIDE
2013-04-28 06:35:00,41.90310083,-87.68976727,HOMICIDE
2013-04-26 09:29:00,41.681762611,-87.63878626,HOMICIDE
2013-04-25 16:30:00,41.728888463,-87.62668036,HOMICIDE
2013-04-24 18:55:00,41.678665978,-87.63094192,HOMICIDE
2013-04-22 21:41:00,41.802840917,-87.60805083,HOMICIDE
2013-04-22 05:41:00,41.814137002,-87.66847631,HOMICIDE
2013-04-20 00:10:00,41.953752655,-87.71249964,HOMICIDE
2013-04-19 20:26:00,41.900429892,-87.77059847,HOMICIDE
2013-04-15 13:36:00,42.011170243,-87.69462161,HOMICIDE
2013-04-13 13:35:00,41.717997455,-87.65464829,HOMICIDE
2013-04-13 09:05:00,41.953483729,-87.73261899,HOMICIDE
2013-04-13 03:12:00,41.907440018,-87.71077376,HOMICIDE
2013-04-12 23:12:00,41.736901307,-87.54597178,HOMICIDE
2013-04-12 08:30:00,41.770258835,-87.70308771,HOMICIDE
2013-04-10 21:03:00,41.675640287,-87.63475972,HOMICIDE
2013-04-08 09:29:00,41.759510118,-87.59067477,HOMICIDE
2013-04-07 21:28:00,41.821376756,-87.62492329,HOMICIDE
2013-04-07 16:56:00,41.850940011,-87.68085373,HOMICIDE
2013-04-04 19:04:00,41.749493381,-87.55785256,HOMICIDE
2013-04-04 16:14:00,41.748689886,-87.6602507,HOMICIDE
2013-04-03 19:52:00,41.787404739,-87.62929056,HOMICIDE
2013-04-01 10:57:00,41.75913532,-87.61283877,HOMICIDE
2013-03-31 02:36:00,41.8641745,-87.65928684,HOMICIDE
2013-03-29 20:08:00,41.914351772,-87.69906351,HOMICIDE
2013-03-28 15:34:00,41.753255451,-87.65032262,HOMICIDE
2013-03-24 03:50:00,41.68585394,-87.68618911,HOMICIDE
2013-03-23 12:09:00,41.753258341,-87.55538478,HOMICIDE
2013-03-18 20:24:00,41.969398045,-87.71720535,HOMICIDE
2013-03-18 19:03:00,41.728914958,-87.62518904,HOMICIDE
2013-03-18 11:40:00,41.840002581,-87.7072002,HOMICIDE
2013-03-17 08:56:00,41.855032814,-87.66200002,HOMICIDE
2013-03-16 20:23:00,41.788475366,-87.68531206,HOMICIDE
2013-03-16 12:13:00,41.816708443,-87.61911254,HOMICIDE
2013-03-12 06:00:00,41.775454016,-87.60474835,HOMICIDE
2013-03-08 16:34:00,41.751487951,-87.57670563,HOMICIDE
2013-03-06 21:15:00,41.906183437,-87.71437874,HOMICIDE
2013-03-02 04:00:00,41.722037977,-87.61199691,HOMICIDE
2013-03-01 22:17:00,41.752644663,-87.72216319,HOMICIDE
2013-02-24 07:35:00,41.878832477,-87.74536289,HOMICIDE
2013-02-23 18:18:00,41.889669696,-87.74647182,HOMICIDE
2013-02-22 01:00:00,41.773431916,-87.66390743,HOMICIDE
2013-02-20 17:35:00,41.747461102,-87.60371275,HOMICIDE
2013-02-20 17:35:00,41.747461102,-87.60371275,HOMICIDE
2013-02-18 17:15:00,41.728310262,-87.6569173,HOMICIDE
2013-02-16 18:29:00,41.851921022,-87.68593471,HOMICIDE
2013-02-15 20:16:00,41.901513886,-87.72641723,HOMICIDE
2013-02-12 02:40:00,41.891426517,-87.75250842,HOMICIDE
2013-02-08 05:35:00,41.768877782,-87.64923683,HOMICIDE
2013-02-07 16:56:00,41.802157618,-87.68274991,HOMICIDE
2013-02-04 13:45:00,41.838570084,-87.72819399,HOMICIDE
2013-02-01 20:23:00,41.952713659,-87.76683752,HOMICIDE
2013-01-29 14:22:00,41.814103422,-87.59555423,HOMICIDE
2013-01-29 12:15:00,41.759055756,-87.60891425,HOMICIDE
2013-01-29 07:55:00,41.695994124,-87.54271047,HOMICIDE
2013-01-26 23:55:00,41.761639008,-87.56224,HOMICIDE
2013-01-26 22:21:00,41.765793309,-87.65064052,HOMICIDE
2013-01-26 16:15:00,41.874378119,-87.7325525,HOMICIDE
2013-01-26 16:15:00,41.874378119,-87.7325525,HOMICIDE
2013-01-26 04:00:00,41.823635946,-87.64078088,HOMICIDE
2013-01-26 04:00:00,41.823635946,-87.64078088,HOMICIDE
2013-01-26 02:17:00,41.867984722,-87.69701816,HOMICIDE
2013-01-25 14:59:00,41.788038381,-87.63418617,HOMICIDE
2013-01-23 22:07:00,41.899987629,-87.7227070,HOMICIDE
2013-01-20 02:12:00,41.767405523,-87.67532262,HOMICIDE
2013-01-18 21:31:00,41.795356153,-87.6620437,HOMICIDE
2013-01-18 21:15:00,41.909517192,-87.76303884,HOMICIDE
2013-01-17 17:57:00,41.938944369,-87.74631795,HOMICIDE
2013-01-17 05:58:00,41.969120822,-87.73905797,HOMICIDE
2013-01-15 13:42:00,41.863673934,-87.7090986,HOMICIDE
2013-01-14 05:03:00,41.876547001,-87.75518779,HOMICIDE
2013-01-13 02:49:00,41.863924266,-87.72403049,HOMICIDE
2013-01-11 23:50:00,41.899469573,-87.68867606,HOMICIDE
2013-01-11 18:41:00,41.843285792,-87.71857456,HOMICIDE
2013-01-11 07:12:00,41.875175954,-87.72563103,HOMICIDE
2013-01-10 22:15:00,41.765977274,-87.57495555,HOMICIDE
2013-01-10 21:19:00,41.77844233,-87.67041797,HOMICIDE
2013-01-10 01:06:00,41.879285599,-87.72332644,HOMICIDE
2013-01-09 09:15:00,41.821003022,-87.69902070,HOMICIDE
