Zipcode,Date,Avg2Bd,Avg2BdNorm,Total_Crimes,Thefts,Assaults,Homicides,Distance_from_Chicago_Loop,Commute_Time,Population,Cluster
60647,2013-05-31 00:00:00,277595.0,0.8746432247964118,0.02503111625247991,0.027462183363020858,0.02412629117823559,0.018641034846994205,26088.864460110275,30.7,87291.0,2
60647,2013-06-30 00:00:00,271965.2,0.8761941242184702,0.024838839038780793,0.02711101100959316,0.02418386181273231,0.01837606680984877,26088.864460110275,30.7,87291.0,2
60647,2013-07-31 00:00:00,293768.25,0.88228742304021,0.024519847743263306,0.02687184350281932,0.023974204191582603,0.016882887239320694,26088.864460110275,30.7,87291.0,2
60647,2013-08-31 00:00:00,287589.8,0.8842077241985532,0.024519004526536648,0.027194380683214864,0.02334960924450567,0.01551276051079642,26088.864460110275,30.7,87291.0,2
60647,2013-09-30 00:00:00,285589.75,0.8857649040723251,0.02440154584436406,0.02716178569573319,0.02311076912878155,0.01425527818873281,26088.864460110275,30.7,87291.0,2
60647,2013-10-31 00:00:00,298187.0,0.8891164896227949,0.02425018275299032,0.02728756675482127,0.023424980361485687,0.015125334508368362,26088.864460110275,30.7,87291.0,2
60647,2013-11-30 00:00:00,304505.6,0.895065049698946,0.024082183504849333,0.02736901459965408,0.023747443294499307,0.013901750344122004,26088.864460110275,30.7,87291.0,2
60647,2013-12-31 00:00:00,295559.75,0.8993189134332477,0.024083676892042834,0.027242265163426684,0.023766193900696314,0.01936915272758032,26088.864460110275,30.7,87291.0,2
60647,2014-01-31 00:00:00,295851.0,0.9026376123094693,0.023881802101017497,0.02709109524879429,0.023675339372858505,0.017804951153316144,26088.864460110275,30.7,87291.0,2
60647,2014-02-28 00:00:00,296222.25,0.9047441429225166,0.023782747376522362,0.026655951827780286,0.02333735332235324,0.01973050189400998,26088.864460110275,30.7,87291.0,2
60647,2014-03-31 00:00:00,301137.6,0.9052866796278524,0.0237600636482418,0.02667329521500381,0.02331396682896326,0.022171437123051568,26088.864460110275,30.7,87291.0,2
60647,2014-04-30 00:00:00,316570.75,0.9089449522707604,0.02361572430105565,0.026794497305409906,0.02270440300546671,0.023742528653160466,26088.864460110275,30.7,87291.0,2
60647,2014-05-31 00:00:00,311421.8,0.9117026600067187,0.023589866387055344,0.026783954952794807,0.023630654148830192,0.02183027899085456,26088.864460110275,30.7,87291.0,2
60647,2014-06-30 00:00:00,310970.25,0.9141588734834477,0.023564625833948836,0.026737613128931772,0.02363905883284298,0.020072994930711182,26088.864460110275,30.7,87291.0,2
60647,2014-07-31 00:00:00,300014.0,0.9144950358349546,0.023382279340381465,0.026765518480829243,0.023223164021495078,0.01845797150018891,26088.864460110275,30.7,87291.0,2
60647,2014-08-31 00:00:00,304765.0,0.9149411122731319,0.023214866748717294,0.026631242380819747,0.02291692609947436,0.02111645397319035,26088.864460110275,30.7,87291.0,2
60647,2014-09-30 00:00:00,279995.5,0.9112553460449083,0.023158253717761,0.026475006321985555,0.022450056424598592,0.019418967557491472,26088.864460110275,30.7,87291.0,2
60647,2014-10-31 00:00:00,297616.25,0.9089197275468551,0.02306426154188065,0.02659425356896163,0.021803429360814294,0.017858540563624233,26088.864460110275,30.7,87291.0,2
60647,2014-11-30 00:00:00,290842.6,0.9062046619308621,0.022876511942657295,0.026442564111816082,0.021749940533825673,0.0164240133834088,26088.864460110275,30.7,87291.0,2
60647,2014-12-31 00:00:00,278723.75,0.9023630357535128,0.022844274991230006,0.026414166848077097,0.021734225015751212,0.015105149382895878,26088.864460110275,30.7,87291.0,2
60649,2009-06-30 00:00:00,0.0,,,,,,45733.72810104117,40.0,46650.0,1
60649,2009-07-31 00:00:00,134059.0,,,,,,45733.72810104117,40.0,46650.0,1
60649,2009-08-31 00:00:00,125426.2,,,,,,45733.72810104117,40.0,46650.0,1
60649,2009-09-30 00:00:00,117539.25,,0.03811850802966768,0.026173229605487014,0.045224670639920535,0.06611960073888835,45733.72810104117,40.0,46650.0,1
60649,2009-10-31 00:00:00,115586.6,0.3420305549162438,0.037761558131943644,0.02582536760855967,0.04446109419651133,0.07406998220935061,45733.72810104117,40.0,46650.0,1
60649,2009-11-30 00:00:00,108968.5,0.3353401483296009,0.037785809112481424,0.02552694703752801,0.043646571020518166,0.05901682874117628,45733.72810104117,40.0,46650.0,1
60649,2009-12-31 00:00:00,101594.75,0.32729081012016825,0.03740064826950478,0.024931938666201938,0.0436065370515551,0.05788798052137819,45733.72810104117,40.0,46650.0,1
60649,2010-01-31 00:00:00,94474.4,0.3180613653824312,0.0371409997731921,0.025427593915014434,0.04224685515311508,0.05854811809232702,45733.72810104117,40.0,46650.0,1
60649,2010-02-28 00:00:00,94492.5,0.31140398022530164,0.03717240415988225,0.025936109247113516,0.043012447099483236,0.04967447921558644,45733.72810104117,40.0,46650.0,1
